,regist_date,fuel_type,region,region_regist,whole_region_car_regist
149,2024.11,알코올,경기,0.0,12421138.0
150,2024.11,태양열,경기,1.0,12421138.0
151,2024.11,CNG,경기,6409.0,12421138.0
152,2024.11,LNG,경기,4.0,12421138.0
153,2024.11,하이브리드(휘발유+전기),경기,490821.0,12421138.0
154,2024.11,하이브리드(경유+전기),경기,9423.0,12421138.0
155,2024.11,하이브리드(LPG+전기),경기,2617.0,12421138.0
156,2024.11,하이브리드(CNG+전기),경기,49.0,12421138.0
157,2024.11,하이브리드(LNG+전기),경기,0.0,12421138.0
158,2024.11,수소,경기,8094.0,12421138.0
159,2024.11,수소전기,경기,98.0,12421138.0
160,2024.11,기타연료,경기,32144.0,12421138.0
161,2024.11,총계,경기,6632524.0,12421138.0
162,2024.11,휘발유,강원,390147.0,12421138.0
163,2024.11,경유,강원,350806.0,12421138.0
164,2024.11,엘피지,강원,56008.0,12421138.0
165,2024.11,등유,강원,0.0,12421138.0
166,2024.11,전기,강원,20730.0,12421138.0
167,2024.11,알코올,강원,0.0,12421138.0
168,2024.11,태양열,강원,0.0,12421138.0
169,2024.11,CNG,강원,373.0,12421138.0
170,2024.11,LNG,강원,0.0,12421138.0
171,2024.11,하이브리드(휘발유+전기),강원,47240.0,12421138.0
172,2024.11,하이브리드(경유+전기),강원,796.0,12421138.0
173,2024.11,하이브리드(LPG+전기),강원,414.0,12421138.0
174,2024.11,하이브리드(CNG+전기),강원,0.0,12421138.0
175,2024.11,하이브리드(LNG+전기),강원,0.0,12421138.0
176,2024.11,수소,강원,2722.0,12421138.0
177,2024.11,수소전기,강원,6.0,12421138.0
178,2024.11,기타연료,강원,5040.0,12421138.0
179,2024.11,총계,강원,874282.0,12421138.0
180,2024.11,휘발유,충북,427112.0,12421138.0
181,2024.11,경유,충북,360704.0,12421138.0
182,2024.11,엘피지,충북,70690.0,12421138.0
183,2024.11,등유,충북,0.0,12421138.0
184,2024.11,전기,충북,25255.0,12421138.0
185,2024.11,알코올,충북,0.0,12421138.0
186,2024.11,태양열,충북,0.0,12421138.0
187,2024.11,CNG,충북,497.0,12421138.0
188,2024.11,LNG,충북,0.0,12421138.0
189,2024.11,하이브리드(휘발유+전기),충북,53023.0,12421138.0
190,2024.11,하이브리드(경유+전기),충북,1109.0,12421138.0
191,2024.11,하이브리드(LPG+전기),충북,476.0,12421138.0
192,2024.11,하이브리드(CNG+전기),충북,1.0,12421138.0
193,2024.11,하이브리드(LNG+전기),충북,0.0,12421138.0
194,2024.11,수소,충북,2251.0,12421138.0
195,2024.11,수소전기,충북,8.0,12421138.0
196,2024.11,기타연료,충북,7620.0,12421138.0
197,2024.11,총계,충북,948746.0,12421138.0
198,2024.11,휘발유,충남,567638.0,12421138.0
199,2024.11,경유,충남,497942.0,12421138.0
200,2024.11,엘피지,충남,91887.0,12421138.0
201,2024.11,등유,충남,0.0,12421138.0
202,2024.11,전기,충남,30504.0,12421138.0
203,2024.11,알코올,충남,0.0,12421138.0
204,2024.11,태양열,충남,0.0,12421138.0
205,2024.11,CNG,충남,363.0,12421138.0
206,2024.11,LNG,충남,1.0,12421138.0
207,2024.11,하이브리드(휘발유+전기),충남,69345.0,12421138.0
208,2024.11,하이브리드(경유+전기),충남,1123.0,12421138.0
209,2024.11,하이브리드(LPG+전기),충남,660.0,12421138.0
210,2024.11,하이브리드(CNG+전기),충남,0.0,12421138.0
211,2024.11,하이브리드(LNG+전기),충남,0.0,12421138.0
212,2024.11,수소,충남,1737.0,12421138.0
213,2024.11,수소전기,충남,0.0,12421138.0
214,2024.11,기타연료,충남,10753.0,12421138.0
215,2024.11,총계,충남,1271953.0,12421138.0
216,2024.11,휘발유,전북,413218.0,12421138.0
217,2024.11,경유,전북,408660.0,12421138.0
218,2024.11,엘피지,전북,93071.0,12421138.0
219,2024.11,등유,전북,0.0,12421138.0
220,2024.11,전기,전북,24701.0,12421138.0
221,2024.11,알코올,전북,0.0,12421138.0
222,2024.11,태양열,전북,0.0,12421138.0
223,2024.11,CNG,전북,623.0,12421138.0
224,2024.11,LNG,전북,1.0,12421138.0
225,2024.11,하이브리드(휘발유+전기),전북,51634.0,12421138.0
226,2024.11,하이브리드(경유+전기),전북,1231.0,12421138.0
227,2024.11,하이브리드(LPG+전기),전북,604.0,12421138.0
228,2024.11,하이브리드(CNG+전기),전북,1.0,12421138.0
229,2024.11,하이브리드(LNG+전기),전북,0.0,12421138.0
230,2024.11,수소,전북,2589.0,12421138.0
231,2024.11,수소전기,전북,12.0,12421138.0
232,2024.11,기타연료,전북,5991.0,12421138.0
233,2024.11,총계,전북,1002336.0,12421138.0
234,2024.11,휘발유,전남,512814.0,12421138.0
235,2024.11,경유,전남,522414.0,12421138.0
236,2024.11,엘피지,전남,104068.0,12421138.0
237,2024.11,등유,전남,0.0,12421138.0
238,2024.11,전기,전남,31123.0,12421138.0
239,2024.11,알코올,전남,0.0,12421138.0
240,2024.11,태양열,전남,0.0,12421138.0
241,2024.11,CNG,전남,724.0,12421138.0
242,2024.11,LNG,전남,3.0,12421138.0
243,2024.11,하이브리드(휘발유+전기),전남,90854.0,12421138.0
244,2024.11,하이브리드(경유+전기),전남,1141.0,12421138.0
245,2024.11,하이브리드(LPG+전기),전남,615.0,12421138.0
246,2024.11,하이브리드(CNG+전기),전남,0.0,12421138.0
247,2024.11,하이브리드(LNG+전기),전남,0.0,12421138.0
248,2024.11,수소,전남,1187.0,12421138.0
249,2024.11,수소전기,전남,3.0,12421138.0
250,2024.11,기타연료,전남,10366.0,12421138.0
251,2024.11,총계,전남,1275312.0,12421138.0
252,2024.11,휘발유,경북,677413.0,12421138.0
253,2024.11,경유,경북,625761.0,12421138.0
254,2024.11,엘피지,경북,126600.0,12421138.0
255,2024.11,등유,경북,0.0,12421138.0
256,2024.11,전기,경북,33410.0,12421138.0
257,2024.11,알코올,경북,1.0,12421138.0
258,2024.11,태양열,경북,0.0,12421138.0
259,2024.11,CNG,경북,830.0,12421138.0
260,2024.11,LNG,경북,7.0,12421138.0
261,2024.11,하이브리드(휘발유+전기),경북,74007.0,12421138.0
262,2024.11,하이브리드(경유+전기),경북,1001.0,12421138.0
263,2024.11,하이브리드(LPG+전기),경북,736.0,12421138.0
264,2024.11,하이브리드(CNG+전기),경북,30.0,12421138.0
265,2024.11,하이브리드(LNG+전기),경북,0.0,12421138.0
266,2024.11,수소,경북,532.0,12421138.0
267,2024.11,수소전기,경북,10.0,12421138.0
268,2024.11,기타연료,경북,11849.0,12421138.0
269,2024.11,총계,경북,1552187.0,12421138.0
270,2024.11,휘발유,경남,946648.0,12421138.0
271,2024.11,경유,경남,692849.0,12421138.0
272,2024.11,엘피지,경남,136941.0,12421138.0
273,2024.11,등유,경남,0.0,12421138.0
274,2024.11,전기,경남,46295.0,12421138.0
275,2024.11,알코올,경남,0.0,12421138.0
276,2024.11,태양열,경남,0.0,12421138.0
277,2024.11,CNG,경남,903.0,12421138.0
278,2024.11,LNG,경남,3.0,12421138.0
279,2024.11,하이브리드(휘발유+전기),경남,135670.0,12421138.0
280,2024.11,하이브리드(경유+전기),경남,6456.0,12421138.0
281,2024.11,하이브리드(LPG+전기),경남,819.0,12421138.0
282,2024.11,하이브리드(CNG+전기),경남,0.0,12421138.0
283,2024.11,하이브리드(LNG+전기),경남,0.0,12421138.0
284,2024.11,수소,경남,2993.0,12421138.0
285,2024.11,수소전기,경남,5.0,12421138.0
286,2024.11,기타연료,경남,10322.0,12421138.0
287,2024.11,총계,경남,1979904.0,12421138.0
288,2024.11,휘발유,제주,329867.0,12421138.0
289,2024.11,경유,제주,215360.0,12421138.0
290,2024.11,엘피지,제주,44557.0,12421138.0
291,2024.11,등유,제주,0.0,12421138.0
292,2024.11,전기,제주,48523.0,12421138.0
293,2024.11,알코올,제주,0.0,12421138.0
294,2024.11,태양열,제주,0.0,12421138.0
295,2024.11,CNG,제주,3.0,12421138.0
296,2024.11,LNG,제주,0.0,12421138.0
297,2024.11,하이브리드(휘발유+전기),제주,73740.0,12421138.0
298,2024.11,하이브리드(경유+전기),제주,1235.0,12421138.0
299,2024.11,하이브리드(LPG+전기),제주,274.0,12421138.0
300,2024.11,하이브리드(CNG+전기),제주,0.0,12421138.0
301,2024.11,하이브리드(LNG+전기),제주,0.0,12421138.0
302,2024.11,수소,제주,62.0,12421138.0
303,2024.11,수소전기,제주,0.0,12421138.0
304,2024.11,기타연료,제주,969.0,12421138.0
305,2024.11,총계,제주,714590.0,12421138.0
