,regist_date,fuel_type,region,region_regist,whole_region_car_regist
212,2021.11,LNG,전북,1.0,11732285.0
213,2021.11,하이브리드(휘발유+전기),전북,23087.0,11732285.0
214,2021.11,하이브리드(경유+전기),전북,614.0,11732285.0
215,2021.11,하이브리드(LPG+전기),전북,796.0,11732285.0
216,2021.11,하이브리드(CNG+전기),전북,8.0,11732285.0
217,2021.11,하이브리드(LNG+전기),전북,0.0,11732285.0
218,2021.11,수소,전북,1081.0,11732285.0
219,2021.11,기타연료,전북,5069.0,11732285.0
220,2021.11,총계,전북,959559.0,11732285.0
221,2021.11,휘발유,전남,453952.0,11732285.0
222,2021.11,경유,전남,546568.0,11732285.0
223,2021.11,엘피지,전남,111943.0,11732285.0
224,2021.11,등유,전남,0.0,11732285.0
225,2021.11,전기,전남,8042.0,11732285.0
226,2021.11,알코올,전남,0.0,11732285.0
227,2021.11,태양열,전남,0.0,11732285.0
228,2021.11,CNG,전남,968.0,11732285.0
229,2021.11,LNG,전남,2.0,11732285.0
230,2021.11,하이브리드(휘발유+전기),전남,31823.0,11732285.0
231,2021.11,하이브리드(경유+전기),전남,374.0,11732285.0
232,2021.11,하이브리드(LPG+전기),전남,855.0,11732285.0
233,2021.11,하이브리드(CNG+전기),전남,0.0,11732285.0
234,2021.11,하이브리드(LNG+전기),전남,0.0,11732285.0
235,2021.11,수소,전남,327.0,11732285.0
236,2021.11,기타연료,전남,9441.0,11732285.0
237,2021.11,총계,전남,1164295.0,11732285.0
238,2021.11,휘발유,경북,649047.0,11732285.0
239,2021.11,경유,경북,663071.0,11732285.0
240,2021.11,엘피지,경북,127787.0,11732285.0
241,2021.11,등유,경북,0.0,11732285.0
242,2021.11,전기,경북,10870.0,11732285.0
243,2021.11,알코올,경북,0.0,11732285.0
244,2021.11,태양열,경북,0.0,11732285.0
245,2021.11,CNG,경북,1094.0,11732285.0
246,2021.11,LNG,경북,2.0,11732285.0
247,2021.11,하이브리드(휘발유+전기),경북,33559.0,11732285.0
248,2021.11,하이브리드(경유+전기),경북,330.0,11732285.0
249,2021.11,하이브리드(LPG+전기),경북,999.0,11732285.0
250,2021.11,하이브리드(CNG+전기),경북,31.0,11732285.0
251,2021.11,하이브리드(LNG+전기),경북,0.0,11732285.0
252,2021.11,수소,경북,45.0,11732285.0
253,2021.11,기타연료,경북,10644.0,11732285.0
254,2021.11,총계,경북,1497479.0,11732285.0
255,2021.11,휘발유,경남,873336.0,11732285.0
256,2021.11,경유,경남,740560.0,11732285.0
257,2021.11,엘피지,경남,139662.0,11732285.0
258,2021.11,등유,경남,1.0,11732285.0
259,2021.11,전기,경남,12122.0,11732285.0
260,2021.11,알코올,경남,0.0,11732285.0
261,2021.11,태양열,경남,0.0,11732285.0
262,2021.11,CNG,경남,1479.0,11732285.0
263,2021.11,LNG,경남,1.0,11732285.0
264,2021.11,하이브리드(휘발유+전기),경남,48641.0,11732285.0
265,2021.11,하이브리드(경유+전기),경남,1302.0,11732285.0
266,2021.11,하이브리드(LPG+전기),경남,1050.0,11732285.0
267,2021.11,하이브리드(CNG+전기),경남,0.0,11732285.0
268,2021.11,하이브리드(LNG+전기),경남,0.0,11732285.0
269,2021.11,수소,경남,1588.0,11732285.0
270,2021.11,기타연료,경남,8916.0,11732285.0
271,2021.11,총계,경남,1828658.0,11732285.0
272,2021.11,휘발유,제주,290126.0,11732285.0
273,2021.11,경유,제주,252660.0,11732285.0
274,2021.11,엘피지,제주,59942.0,11732285.0
275,2021.11,등유,제주,0.0,11732285.0
276,2021.11,전기,제주,25381.0,11732285.0
277,2021.11,알코올,제주,0.0,11732285.0
278,2021.11,태양열,제주,0.0,11732285.0
279,2021.11,CNG,제주,9.0,11732285.0
280,2021.11,LNG,제주,0.0,11732285.0
281,2021.11,하이브리드(휘발유+전기),제주,25885.0,11732285.0
282,2021.11,하이브리드(경유+전기),제주,261.0,11732285.0
283,2021.11,하이브리드(LPG+전기),제주,344.0,11732285.0
284,2021.11,하이브리드(CNG+전기),제주,0.0,11732285.0
285,2021.11,하이브리드(LNG+전기),제주,0.0,11732285.0
286,2021.11,수소,제주,3.0,11732285.0
287,2021.11,기타연료,제주,858.0,11732285.0
288,2021.11,총계,제주,655469.0,11732285.0
