,regist_date,fuel_type,region,region_regist,whole_region_car_regist
44,2020.11,하이브리드(경유+전기),대구,553.0,11377943.0
45,2020.11,하이브리드(LPG+전기),대구,924.0,11377943.0
46,2020.11,하이브리드(CNG+전기),대구,13.0,11377943.0
47,2020.11,하이브리드(LNG+전기),대구,0.0,11377943.0
48,2020.11,수소,대구,64.0,11377943.0
49,2020.11,기타연료,대구,3890.0,11377943.0
50,2020.11,총계,대구,1217653.0,11377943.0
51,2020.11,휘발유,인천,797246.0,11377943.0
52,2020.11,경유,인천,670032.0,11377943.0
53,2020.11,엘피지,인천,131572.0,11377943.0
54,2020.11,등유,인천,0.0,11377943.0
55,2020.11,전기,인천,4999.0,11377943.0
56,2020.11,알코올,인천,0.0,11377943.0
57,2020.11,태양열,인천,0.0,11377943.0
58,2020.11,CNG,인천,2709.0,11377943.0
59,2020.11,LNG,인천,3.0,11377943.0
60,2020.11,하이브리드(휘발유+전기),인천,53237.0,11377943.0
61,2020.11,하이브리드(경유+전기),인천,2002.0,11377943.0
62,2020.11,하이브리드(LPG+전기),인천,758.0,11377943.0
63,2020.11,하이브리드(CNG+전기),인천,39.0,11377943.0
64,2020.11,하이브리드(LNG+전기),인천,0.0,11377943.0
65,2020.11,수소,인천,471.0,11377943.0
66,2020.11,기타연료,인천,12542.0,11377943.0
67,2020.11,총계,인천,1675610.0,11377943.0
68,2020.11,휘발유,광주,303998.0,11377943.0
69,2020.11,경유,광주,273409.0,11377943.0
70,2020.11,엘피지,광주,88336.0,11377943.0
71,2020.11,등유,광주,0.0,11377943.0
72,2020.11,전기,광주,3162.0,11377943.0
73,2020.11,알코올,광주,0.0,11377943.0
74,2020.11,태양열,광주,0.0,11377943.0
75,2020.11,CNG,광주,1323.0,11377943.0
76,2020.11,LNG,광주,0.0,11377943.0
77,2020.11,하이브리드(휘발유+전기),광주,16160.0,11377943.0
78,2020.11,하이브리드(경유+전기),광주,106.0,11377943.0
79,2020.11,하이브리드(LPG+전기),광주,679.0,11377943.0
80,2020.11,하이브리드(CNG+전기),광주,26.0,11377943.0
81,2020.11,하이브리드(LNG+전기),광주,0.0,11377943.0
82,2020.11,수소,광주,678.0,11377943.0
83,2020.11,기타연료,광주,3535.0,11377943.0
84,2020.11,총계,광주,691412.0,11377943.0
85,2020.11,휘발유,대전,334005.0,11377943.0
86,2020.11,경유,대전,255840.0,11377943.0
87,2020.11,엘피지,대전,68788.0,11377943.0
88,2020.11,등유,대전,0.0,11377943.0
89,2020.11,전기,대전,4415.0,11377943.0
90,2020.11,알코올,대전,0.0,11377943.0
91,2020.11,태양열,대전,0.0,11377943.0
92,2020.11,CNG,대전,1656.0,11377943.0
93,2020.11,LNG,대전,0.0,11377943.0
94,2020.11,하이브리드(휘발유+전기),대전,16463.0,11377943.0
95,2020.11,하이브리드(경유+전기),대전,104.0,11377943.0
96,2020.11,하이브리드(LPG+전기),대전,528.0,11377943.0
97,2020.11,하이브리드(CNG+전기),대전,0.0,11377943.0
98,2020.11,하이브리드(LNG+전기),대전,0.0,11377943.0
99,2020.11,수소,대전,497.0,11377943.0
100,2020.11,기타연료,대전,3265.0,11377943.0
101,2020.11,총계,대전,685561.0,11377943.0
102,2020.11,휘발유,울산,287595.0,11377943.0
103,2020.11,경유,울산,226596.0,11377943.0
104,2020.11,엘피지,울산,37429.0,11377943.0
105,2020.11,등유,울산,0.0,11377943.0
106,2020.11,전기,울산,2249.0,11377943.0
107,2020.11,알코올,울산,0.0,11377943.0
108,2020.11,태양열,울산,0.0,11377943.0
109,2020.11,CNG,울산,822.0,11377943.0
110,2020.11,LNG,울산,0.0,11377943.0
111,2020.11,하이브리드(휘발유+전기),울산,12944.0,11377943.0
112,2020.11,하이브리드(경유+전기),울산,67.0,11377943.0
113,2020.11,하이브리드(LPG+전기),울산,510.0,11377943.0
114,2020.11,하이브리드(CNG+전기),울산,46.0,11377943.0
115,2020.11,하이브리드(LNG+전기),울산,0.0,11377943.0
116,2020.11,수소,울산,1762.0,11377943.0
117,2020.11,기타연료,울산,4858.0,11377943.0
118,2020.11,총계,울산,574878.0,11377943.0
119,2020.11,휘발유,세종,86490.0,11377943.0
120,2020.11,경유,세종,64841.0,11377943.0
121,2020.11,엘피지,세종,12440.0,11377943.0
122,2020.11,등유,세종,0.0,11377943.0
123,2020.11,전기,세종,1127.0,11377943.0
124,2020.11,알코올,세종,0.0,11377943.0
125,2020.11,태양열,세종,0.0,11377943.0
126,2020.11,CNG,세종,156.0,11377943.0
127,2020.11,LNG,세종,0.0,11377943.0
128,2020.11,하이브리드(휘발유+전기),세종,7203.0,11377943.0
129,2020.11,하이브리드(경유+전기),세종,35.0,11377943.0
130,2020.11,하이브리드(LPG+전기),세종,165.0,11377943.0
131,2020.11,하이브리드(CNG+전기),세종,27.0,11377943.0
132,2020.11,하이브리드(LNG+전기),세종,0.0,11377943.0
133,2020.11,수소,세종,41.0,11377943.0
134,2020.11,기타연료,세종,899.0,11377943.0
135,2020.11,총계,세종,173424.0,11377943.0
136,2020.11,휘발유,경기,2902867.0,11377943.0
137,2020.11,경유,경기,2434433.0,11377943.0
138,2020.11,엘피지,경기,410866.0,11377943.0
139,2020.11,등유,경기,0.0,11377943.0
140,2020.11,전기,경기,19903.0,11377943.0
141,2020.11,알코올,경기,0.0,11377943.0
142,2020.11,태양열,경기,0.0,11377943.0
143,2020.11,CNG,경기,9140.0,11377943.0
144,2020.11,LNG,경기,1.0,11377943.0
145,2020.11,하이브리드(휘발유+전기),경기,176018.0,11377943.0
146,2020.11,하이브리드(경유+전기),경기,954.0,11377943.0
147,2020.11,하이브리드(LPG+전기),경기,3871.0,11377943.0
148,2020.11,하이브리드(CNG+전기),경기,79.0,11377943.0
149,2020.11,하이브리드(LNG+전기),경기,0.0,11377943.0
150,2020.11,수소,경기,1517.0,11377943.0
151,2020.11,기타연료,경기,25178.0,11377943.0
152,2020.11,총계,경기,5984827.0,11377943.0
153,2020.11,휘발유,강원,346559.0,11377943.0
154,2020.11,경유,강원,374663.0,11377943.0
155,2020.11,엘피지,강원,60037.0,11377943.0
156,2020.11,등유,강원,0.0,11377943.0
157,2020.11,전기,강원,3810.0,11377943.0
158,2020.11,알코올,강원,0.0,11377943.0
159,2020.11,태양열,강원,0.0,11377943.0
160,2020.11,CNG,강원,688.0,11377943.0
161,2020.11,LNG,강원,0.0,11377943.0
162,2020.11,하이브리드(휘발유+전기),강원,16606.0,11377943.0
163,2020.11,하이브리드(경유+전기),강원,78.0,11377943.0
164,2020.11,하이브리드(LPG+전기),강원,691.0,11377943.0
165,2020.11,하이브리드(CNG+전기),강원,0.0,11377943.0
166,2020.11,하이브리드(LNG+전기),강원,0.0,11377943.0
167,2020.11,수소,강원,833.0,11377943.0
168,2020.11,기타연료,강원,3630.0,11377943.0
169,2020.11,총계,강원,807595.0,11377943.0
170,2020.11,휘발유,충북,382240.0,11377943.0
171,2020.11,경유,충북,383280.0,11377943.0
172,2020.11,엘피지,충북,69933.0,11377943.0
173,2020.11,등유,충북,0.0,11377943.0
174,2020.11,전기,충북,3794.0,11377943.0
175,2020.11,알코올,충북,0.0,11377943.0
176,2020.11,태양열,충북,0.0,11377943.0
177,2020.11,CNG,충북,729.0,11377943.0
178,2020.11,LNG,충북,0.0,11377943.0
179,2020.11,하이브리드(휘발유+전기),충북,17199.0,11377943.0
180,2020.11,하이브리드(경유+전기),충북,185.0,11377943.0
181,2020.11,하이브리드(LPG+전기),충북,694.0,11377943.0
182,2020.11,하이브리드(CNG+전기),충북,3.0,11377943.0
183,2020.11,하이브리드(LNG+전기),충북,0.0,11377943.0
184,2020.11,수소,충북,323.0,11377943.0
185,2020.11,기타연료,충북,5922.0,11377943.0
186,2020.11,총계,충북,864302.0,11377943.0
187,2020.11,휘발유,충남,499847.0,11377943.0
188,2020.11,경유,충남,523474.0,11377943.0
189,2020.11,엘피지,충남,87333.0,11377943.0
190,2020.11,등유,충남,0.0,11377943.0
191,2020.11,전기,충남,5157.0,11377943.0
192,2020.11,알코올,충남,0.0,11377943.0
193,2020.11,태양열,충남,0.0,11377943.0
194,2020.11,CNG,충남,585.0,11377943.0
195,2020.11,LNG,충남,1.0,11377943.0
196,2020.11,하이브리드(휘발유+전기),충남,21979.0,11377943.0
197,2020.11,하이브리드(경유+전기),충남,111.0,11377943.0
198,2020.11,하이브리드(LPG+전기),충남,749.0,11377943.0
199,2020.11,하이브리드(CNG+전기),충남,0.0,11377943.0
200,2020.11,하이브리드(LNG+전기),충남,0.0,11377943.0
201,2020.11,수소,충남,450.0,11377943.0
202,2020.11,기타연료,충남,8167.0,11377943.0
203,2020.11,총계,충남,1147853.0,11377943.0
204,2020.11,휘발유,전북,387347.0,11377943.0
205,2020.11,경유,전북,437812.0,11377943.0
206,2020.11,엘피지,전북,94227.0,11377943.0
207,2020.11,등유,전북,0.0,11377943.0
208,2020.11,전기,전북,3269.0,11377943.0
209,2020.11,알코올,전북,0.0,11377943.0
210,2020.11,태양열,전북,0.0,11377943.0
211,2020.11,CNG,전북,1010.0,11377943.0
212,2020.11,LNG,전북,0.0,11377943.0
213,2020.11,하이브리드(휘발유+전기),전북,17655.0,11377943.0
214,2020.11,하이브리드(경유+전기),전북,194.0,11377943.0
215,2020.11,하이브리드(LPG+전기),전북,839.0,11377943.0
216,2020.11,하이브리드(CNG+전기),전북,8.0,11377943.0
217,2020.11,하이브리드(LNG+전기),전북,0.0,11377943.0
218,2020.11,수소,전북,383.0,11377943.0
219,2020.11,기타연료,전북,4622.0,11377943.0
220,2020.11,총계,전북,947366.0,11377943.0
221,2020.11,휘발유,전남,416322.0,11377943.0
222,2020.11,경유,전남,535277.0,11377943.0
223,2020.11,엘피지,전남,105825.0,11377943.0
224,2020.11,등유,전남,0.0,11377943.0
225,2020.11,전기,전남,5055.0,11377943.0
226,2020.11,알코올,전남,0.0,11377943.0
227,2020.11,태양열,전남,0.0,11377943.0
228,2020.11,CNG,전남,1017.0,11377943.0
229,2020.11,LNG,전남,0.0,11377943.0
230,2020.11,하이브리드(휘발유+전기),전남,19446.0,11377943.0
231,2020.11,하이브리드(경유+전기),전남,126.0,11377943.0
232,2020.11,하이브리드(LPG+전기),전남,881.0,11377943.0
233,2020.11,하이브리드(CNG+전기),전남,0.0,11377943.0
234,2020.11,하이브리드(LNG+전기),전남,0.0,11377943.0
235,2020.11,수소,전남,122.0,11377943.0
236,2020.11,기타연료,전남,8881.0,11377943.0
237,2020.11,총계,전남,1092952.0,11377943.0
238,2020.11,휘발유,경북,629871.0,11377943.0
239,2020.11,경유,경북,671873.0,11377943.0
240,2020.11,엘피지,경북,127076.0,11377943.0
241,2020.11,등유,경북,0.0,11377943.0
242,2020.11,전기,경북,6753.0,11377943.0
243,2020.11,알코올,경북,0.0,11377943.0
244,2020.11,태양열,경북,0.0,11377943.0
245,2020.11,CNG,경북,1118.0,11377943.0
246,2020.11,LNG,경북,1.0,11377943.0
247,2020.11,하이브리드(휘발유+전기),경북,25138.0,11377943.0
248,2020.11,하이브리드(경유+전기),경북,101.0,11377943.0
249,2020.11,하이브리드(LPG+전기),경북,1061.0,11377943.0
250,2020.11,하이브리드(CNG+전기),경북,31.0,11377943.0
251,2020.11,하이브리드(LNG+전기),경북,0.0,11377943.0
252,2020.11,수소,경북,17.0,11377943.0
253,2020.11,기타연료,경북,9756.0,11377943.0
254,2020.11,총계,경북,1472796.0,11377943.0
255,2020.11,휘발유,경남,836723.0,11377943.0
256,2020.11,경유,경남,740809.0,11377943.0
257,2020.11,엘피지,경남,137078.0,11377943.0
258,2020.11,등유,경남,1.0,11377943.0
259,2020.11,전기,경남,6137.0,11377943.0
260,2020.11,알코올,경남,0.0,11377943.0
261,2020.11,태양열,경남,0.0,11377943.0
262,2020.11,CNG,경남,1632.0,11377943.0
263,2020.11,LNG,경남,0.0,11377943.0
264,2020.11,하이브리드(휘발유+전기),경남,34268.0,11377943.0
265,2020.11,하이브리드(경유+전기),경남,264.0,11377943.0
266,2020.11,하이브리드(LPG+전기),경남,1088.0,11377943.0
267,2020.11,하이브리드(CNG+전기),경남,1.0,11377943.0
268,2020.11,하이브리드(LNG+전기),경남,0.0,11377943.0
269,2020.11,수소,경남,878.0,11377943.0
270,2020.11,기타연료,경남,8194.0,11377943.0
271,2020.11,총계,경남,1767073.0,11377943.0
272,2020.11,휘발유,제주,268850.0,11377943.0
273,2020.11,경유,제주,256686.0,11377943.0
274,2020.11,엘피지,제주,63095.0,11377943.0
275,2020.11,등유,제주,0.0,11377943.0
276,2020.11,전기,제주,21261.0,11377943.0
277,2020.11,알코올,제주,0.0,11377943.0
278,2020.11,태양열,제주,0.0,11377943.0
279,2020.11,CNG,제주,8.0,11377943.0
280,2020.11,LNG,제주,0.0,11377943.0
281,2020.11,하이브리드(휘발유+전기),제주,16737.0,11377943.0
282,2020.11,하이브리드(경유+전기),제주,101.0,11377943.0
283,2020.11,하이브리드(LPG+전기),제주,343.0,11377943.0
284,2020.11,하이브리드(CNG+전기),제주,0.0,11377943.0
285,2020.11,하이브리드(LNG+전기),제주,0.0,11377943.0
286,2020.11,수소,제주,0.0,11377943.0
287,2020.11,기타연료,제주,742.0,11377943.0
288,2020.11,총계,제주,627823.0,11377943.0
