brand,sale_month,model_name,fuel_name,sale_count
현대,2024.04,디 올 뉴 그랜저,하이브리드,"3,500"
현대,2024.04,디 올 뉴 싼타페,가솔린,"2,077"
현대,2024.04,디 올 뉴 싼타페,하이브리드,"3,770"
현대,2024.04,포터2,디젤,4
현대,2024.04,포터2,LPG,"5,744"
현대,2024.04,더 뉴 아반떼,가솔린,"4,931"
현대,2024.04,더 뉴 아반떼,LPG,200
현대,2024.04,더 뉴 아반떼,하이브리드,567
현대,2024.04,스타리아,디젤,"2,615"
현대,2024.04,스타리아,LPG,"1,032"
현대,2024.04,스타리아,하이브리드,"1,197"
현대,2024.04,쏘나타 디 엣지,가솔린,"2,714"
현대,2024.04,쏘나타 디 엣지,LPG,"1,195"
현대,2024.04,쏘나타 디 엣지,하이브리드,786
현대,2024.04,더 뉴 투싼,가솔린,"1,652"
현대,2024.04,더 뉴 투싼,디젤,165
현대,2024.04,더 뉴 투싼,하이브리드,"2,445"
현대,2024.04,캐스퍼,가솔린,"3,549"
현대,2024.04,디 올 뉴 코나,가솔린,"2,046"
현대,2024.04,디 올 뉴 코나,하이브리드,482
현대,2024.04,팰리세이드,가솔린,970
현대,2024.04,팰리세이드,디젤,819
현대,2024.04,더 뉴 아이오닉 5,전기,"1,549"
현대,2024.04,버스/트럭 (현대),,
현대,2024.04,포터2 일렉트릭,전기,695
현대,2024.04,마이티,,
현대,2024.04,아이오닉 6,전기,421
현대,2024.04,베뉴,가솔린,295
현대,2024.04,넥쏘,전기,252
현대,2024.04,디 올 뉴 코나 일렉트릭,전기,208
현대,2024.04,카운티,디젤,142
현대,2024.04,쏠라티,디젤,131
현대,2024.04,더 뉴 아반떼 N,가솔린,108
현대,2024.04,아이오닉 5 N,전기,35
현대,2024.04,카운티 일렉트릭,전기,8
현대,2024.05,디 올 뉴 그랜저,가솔린,"2,822"
현대,2024.05,디 올 뉴 그랜저,LPG,842
현대,2024.05,디 올 뉴 그랜저,하이브리드,"3,220"
현대,2024.05,포터2,디젤,3
현대,2024.05,포터2,LPG,"6,190"
현대,2024.05,쏘나타 디 엣지,가솔린,"2,552"
현대,2024.05,쏘나타 디 엣지,LPG,"2,490"
현대,2024.05,쏘나타 디 엣지,하이브리드,778
현대,2024.05,더 뉴 아반떼,가솔린,"5,044"
현대,2024.05,더 뉴 아반떼,LPG,182
현대,2024.05,더 뉴 아반떼,하이브리드,432
현대,2024.05,디 올 뉴 싼타페,가솔린,"1,709"
현대,2024.05,디 올 뉴 싼타페,하이브리드,"3,896"
현대,2024.05,더 뉴 투싼,가솔린,"2,695"
현대,2024.05,더 뉴 투싼,디젤,292
현대,2024.05,더 뉴 투싼,하이브리드,"1,851"
현대,2024.05,캐스퍼,가솔린,"3,861"
현대,2024.05,스타리아,디젤,"1,443"
현대,2024.05,스타리아,LPG,536
현대,2024.05,스타리아,하이브리드,765
현대,2024.05,디 올 뉴 코나,가솔린,"1,826"
현대,2024.05,디 올 뉴 코나,하이브리드,694
현대,2024.05,더 뉴 아이오닉 5,전기,"1,559"
현대,2024.05,버스/트럭 (현대),,
현대,2024.05,팰리세이드,가솔린,643
현대,2024.05,팰리세이드,디젤,692
현대,2024.05,포터2 일렉트릭,전기,796
현대,2024.05,마이티,,
현대,2024.05,베뉴,가솔린,603
현대,2024.05,아이오닉 6,전기,377
현대,2024.05,넥쏘,전기,316
현대,2024.05,디 올 뉴 코나 일렉트릭,전기,253
현대,2024.05,카운티,디젤,170
현대,2024.05,쏠라티,디젤,146
현대,2024.05,더 뉴 아반떼 N,가솔린,135
현대,2024.05,아이오닉 5 N,전기,31
현대,2024.05,ST1,전기,24
현대,2024.05,카운티 일렉트릭,전기,12
현대,2024.06,쏘나타 디 엣지,가솔린,"1,769"
현대,2024.06,쏘나타 디 엣지,LPG,"3,129"
현대,2024.06,쏘나타 디 엣지,하이브리드,814
현대,2024.06,디 올 뉴 그랜저,가솔린,"1,986"
현대,2024.06,디 올 뉴 그랜저,LPG,502
현대,2024.06,디 올 뉴 그랜저,하이브리드,"3,215"
현대,2024.06,디 올 뉴 싼타페,가솔린,"1,460"
현대,2024.06,디 올 뉴 싼타페,하이브리드,"3,540"
현대,2024.06,포터2,LPG,"4,867"
현대,2024.06,더 뉴 아반떼,가솔린,"4,056"
현대,2024.06,더 뉴 아반떼,LPG,140
현대,2024.06,더 뉴 아반떼,하이브리드,468
현대,2024.06,더 뉴 투싼,가솔린,"2,382"
현대,2024.06,더 뉴 투싼,디젤,210
현대,2024.06,더 뉴 투싼,하이브리드,"1,624"
현대,2024.06,스타리아,디젤,"1,833"
현대,2024.06,스타리아,LPG,853
현대,2024.06,스타리아,하이브리드,937
현대,2024.06,캐스퍼,가솔린,"3,352"
현대,2024.06,디 올 뉴 코나,가솔린,"1,694"
현대,2024.06,디 올 뉴 코나,하이브리드,653
현대,2024.06,더 뉴 아이오닉 5,전기,"1,727"
현대,2024.06,버스/트럭 (현대),,
현대,2024.06,팰리세이드,가솔린,804
현대,2024.06,팰리세이드,디젤,469
현대,2024.06,포터2 일렉트릭,전기,948
현대,2024.06,마이티,,
현대,2024.06,베뉴,가솔린,494
현대,2024.06,넥쏘,전기,294
현대,2024.06,아이오닉 6,전기,292
현대,2024.06,디 올 뉴 코나 일렉트릭,전기,246
현대,2024.06,ST1,전기,175
현대,2024.06,더 뉴 아반떼 N,가솔린,142
현대,2024.06,쏠라티,디젤,135
현대,2024.06,카운티,디젤,111
현대,2024.06,아이오닉 5 N,전기,107
현대,2024.06,카운티 일렉트릭,전기,8
현대,2024.07,디 올 뉴 그랜저,가솔린,"2,085"
현대,2024.07,디 올 뉴 그랜저,LPG,690
현대,2024.07,디 올 뉴 그랜저,하이브리드,"3,512"
현대,2024.07,쏘나타 디 엣지,가솔린,"1,959"
현대,2024.07,쏘나타 디 엣지,LPG,"2,878"
현대,2024.07,쏘나타 디 엣지,하이브리드,695
현대,2024.07,디 올 뉴 싼타페,가솔린,"1,367"
현대,2024.07,디 올 뉴 싼타페,하이브리드,"3,881"
현대,2024.07,포터2,LPG,"4,145"
현대,2024.07,더 뉴 아반떼,가솔린,"3,339"
현대,2024.07,더 뉴 아반떼,LPG,119
현대,2024.07,더 뉴 아반떼,하이브리드,415
현대,2024.07,스타리아,디젤,"1,901"
현대,2024.07,스타리아,LPG,749
현대,2024.07,스타리아,하이브리드,925
현대,2024.07,캐스퍼,가솔린,"3,425"
현대,2024.07,더 뉴 투싼,가솔린,"1,749"
현대,2024.07,더 뉴 투싼,디젤,188
현대,2024.07,더 뉴 투싼,하이브리드,"1,187"
현대,2024.07,디 올 뉴 코나,가솔린,"1,385"
현대,2024.07,디 올 뉴 코나,하이브리드,521
현대,2024.07,더 뉴 아이오닉 5,전기,"1,615"
현대,2024.07,버스/트럭 (현대),,
현대,2024.07,팰리세이드,가솔린,789
현대,2024.07,팰리세이드,디젤,527
현대,2024.07,포터2 일렉트릭,전기,"1,032"
현대,2024.07,마이티,,
현대,2024.07,디 올 뉴 코나 일렉트릭,전기,508
현대,2024.07,베뉴,가솔린,365
현대,2024.07,넥쏘,전기,330
현대,2024.07,아이오닉 6,전기,275
현대,2024.07,ST1,전기,194
현대,2024.07,아이오닉 5 N,전기,149
현대,2024.07,쏠라티,디젤,130
현대,2024.07,더 뉴 아반떼 N,가솔린,102
현대,2024.07,카운티,디젤,95
현대,2024.07,카운티 일렉트릭,전기,15
현대,2024.08,쏘나타 디 엣지,가솔린,"1,865"
현대,2024.08,쏘나타 디 엣지,LPG,"3,496"
현대,2024.08,쏘나타 디 엣지,하이브리드,956
현대,2024.08,디 올 뉴 그랜저,가솔린,"2,160"
현대,2024.08,디 올 뉴 그랜저,LPG,514
현대,2024.08,디 올 뉴 그랜저,하이브리드,"3,513"
현대,2024.08,디 올 뉴 싼타페,가솔린,"1,347"
현대,2024.08,디 올 뉴 싼타페,하이브리드,"4,368"
현대,2024.08,더 뉴 투싼,가솔린,"1,430"
현대,2024.08,더 뉴 투싼,디젤,219
현대,2024.08,더 뉴 투싼,하이브리드,"2,316"
현대,2024.08,포터2,디젤,1
현대,2024.08,포터2,LPG,"3,961"
현대,2024.08,더 뉴 아반떼,가솔린,"3,326"
현대,2024.08,더 뉴 아반떼,LPG,124
현대,2024.08,더 뉴 아반떼,하이브리드,435
현대,2024.08,캐스퍼,가솔린,"3,592"
현대,2024.08,스타리아,디젤,"1,574"
현대,2024.08,스타리아,LPG,721
현대,2024.08,스타리아,하이브리드,656
현대,2024.08,디 올 뉴 코나,가솔린,"1,171"
현대,2024.08,디 올 뉴 코나,하이브리드,701
현대,2024.08,팰리세이드,가솔린,815
현대,2024.08,팰리세이드,디젤,714
현대,2024.08,버스/트럭 (현대),,
현대,2024.08,캐스퍼 일렉트릭,전기,"1,439"
현대,2024.08,포터2 일렉트릭,전기,"1,208"
현대,2024.08,더 뉴 아이오닉 5,전기,"1,127"
현대,2024.08,마이티,,
현대,2024.08,아이오닉 6,전기,405
현대,2024.08,넥쏘,전기,347
현대,2024.08,베뉴,가솔린,299
현대,2024.08,디 올 뉴 코나 일렉트릭,전기,263
현대,2024.08,ST1,전기,183
현대,2024.08,쏠라티,디젤,125
현대,2024.08,카운티,디젤,101
현대,2024.08,아이오닉 5 N,전기,95
현대,2024.08,더 뉴 아반떼 N,가솔린,54
현대,2024.08,카운티 일렉트릭,전기,13
현대,2024.09,디 올 뉴 그랜저,가솔린,"2,099"
현대,2024.09,디 올 뉴 그랜저,LPG,410
현대,2024.09,디 올 뉴 그랜저,하이브리드,"3,611"
현대,2024.09,디 올 뉴 싼타페,가솔린,"1,237"
현대,2024.09,디 올 뉴 싼타페,하이브리드,"4,077"
현대,2024.09,쏘나타 디 엣지,가솔린,"1,902"
현대,2024.09,쏘나타 디 엣지,LPG,"1,945"
현대,2024.09,쏘나타 디 엣지,하이브리드,"1,043"
현대,2024.09,더 뉴 투싼,가솔린,"1,460"
현대,2024.09,더 뉴 투싼,디젤,192
현대,2024.09,더 뉴 투싼,하이브리드,"2,901"
현대,2024.09,더 뉴 아반떼,가솔린,"3,152"
현대,2024.09,더 뉴 아반떼,LPG,138
현대,2024.09,더 뉴 아반떼,하이브리드,396
현대,2024.09,포터2,LPG,"3,517"
현대,2024.09,스타리아,디젤,"1,676"
현대,2024.09,스타리아,LPG,616
현대,2024.09,스타리아,하이브리드,902
현대,2024.09,캐스퍼 일렉트릭,전기,"2,075"
현대,2024.09,디 올 뉴 코나,가솔린,"1,148"
현대,2024.09,디 올 뉴 코나,하이브리드,881
현대,2024.09,캐스퍼,가솔린,"1,927"
현대,2024.09,팰리세이드,가솔린,949
현대,2024.09,팰리세이드,디젤,755
현대,2024.09,버스/트럭 (현대),,
현대,2024.09,더 뉴 아이오닉 5,전기,"1,084"
현대,2024.09,포터2 일렉트릭,전기,940
현대,2024.09,디 올 뉴 코나 일렉트릭,전기,632
현대,2024.09,마이티,,
현대,2024.09,베뉴,가솔린,411
현대,2024.09,아이오닉 6,전기,368
현대,2024.09,넥쏘,,
현대,2024.09,쏠라티,디젤,163
현대,2024.09,카운티,디젤,115
현대,2024.09,ST1,전기,102
현대,2024.09,아이오닉 5 N,전기,88
현대,2024.09,더 뉴 아반떼 N,가솔린,61
현대,2024.09,카운티 일렉트릭,전기,8
현대,2024.10,디 올 뉴 그랜저,가솔린,"2,462"
현대,2024.10,디 올 뉴 그랜저,LPG,487
현대,2024.10,디 올 뉴 그랜저,하이브리드,"4,484"
현대,2024.10,디 올 뉴 싼타페,가솔린,"1,553"
현대,2024.10,디 올 뉴 싼타페,하이브리드,"5,741"
현대,2024.10,더 뉴 투싼,가솔린,"2,619"
현대,2024.10,더 뉴 투싼,디젤,216
현대,2024.10,더 뉴 투싼,하이브리드,"3,530"
현대,2024.10,더 뉴 아반떼,가솔린,"5,252"
현대,2024.10,더 뉴 아반떼,LPG,159
현대,2024.10,더 뉴 아반떼,하이브리드,517
현대,2024.10,포터2,LPG,"5,509"
현대,2024.10,쏘나타 디 엣지,가솔린,"1,803"
현대,2024.10,쏘나타 디 엣지,LPG,"2,050"
현대,2024.10,쏘나타 디 엣지,하이브리드,"1,194"
현대,2024.10,스타리아,디젤,"1,941"
현대,2024.10,스타리아,LPG,933
현대,2024.10,스타리아,하이브리드,873
현대,2024.10,캐스퍼 일렉트릭,전기,"2,186"
현대,2024.10,디 올 뉴 코나,가솔린,"1,330"
현대,2024.10,디 올 뉴 코나,하이브리드,810
현대,2024.10,버스/트럭 (현대),,
현대,2024.10,팰리세이드,가솔린,791
현대,2024.10,팰리세이드,디젤,726
현대,2024.10,더 뉴 캐스퍼,가솔린,"1,434"
현대,2024.10,더 뉴 아이오닉 5,전기,983
현대,2024.10,아이오닉 6,전기,866
현대,2024.10,마이티,,
현대,2024.10,베뉴,가솔린,439
현대,2024.10,포터2 일렉트릭,전기,273
현대,2024.10,디 올 뉴 코나 일렉트릭,전기,189
현대,2024.10,쏠라티,디젤,187
현대,2024.10,넥쏘,전기,184
현대,2024.10,카운티,디젤,154
현대,2024.10,ST1,전기,88
현대,2024.10,아이오닉 5 N,전기,81
현대,2024.10,더 뉴 아반떼 N,가솔린,64
현대,2024.10,카운티 일렉트릭,전기,21
현대,2024.11,디 올 뉴 싼타페,가솔린,"2,183"
현대,2024.11,디 올 뉴 싼타페,하이브리드,"5,393"
현대,2024.11,쏘나타 디 엣지,가솔린,"2,747"
현대,2024.11,쏘나타 디 엣지,LPG,"2,725"
현대,2024.11,쏘나타 디 엣지,하이브리드,"1,186"
현대,2024.11,더 뉴 투싼,가솔린,"2,179"
현대,2024.11,더 뉴 투싼,디젤,344
현대,2024.11,더 뉴 투싼,하이브리드,"3,060"
현대,2024.11,더 뉴 아반떼,가솔린,"4,635"
현대,2024.11,더 뉴 아반떼,LPG,152
현대,2024.11,더 뉴 아반떼,하이브리드,496
현대,2024.11,디 올 뉴 그랜저,가솔린,"2,362"
현대,2024.11,디 올 뉴 그랜저,LPG,318
현대,2024.11,디 올 뉴 그랜저,하이브리드,"2,367"
현대,2024.11,스타리아,디젤,"2,232"
현대,2024.11,스타리아,LPG,991
현대,2024.11,스타리아,하이브리드,871
현대,2024.11,포터2,LPG,"3,414"
현대,2024.11,팰리세이드,가솔린,"1,455"
현대,2024.11,팰리세이드,디젤,827
현대,2024.11,더 뉴 캐스퍼,가솔린,"2,014"
현대,2024.11,디 올 뉴 코나,가솔린,"1,052"
현대,2024.11,디 올 뉴 코나,하이브리드,749
현대,2024.11,캐스퍼 일렉트릭,전기,"1,731"
현대,2024.11,버스/트럭 (현대),,
현대,2024.11,포터2 일렉트릭,전기,"1,268"
현대,2024.11,더 뉴 아이오닉 5,전기,"1,158"
현대,2024.11,아이오닉 6,전기,734
현대,2024.11,마이티,,
현대,2024.11,베뉴,가솔린,395
현대,2024.11,디 올 뉴 코나 일렉트릭,전기,233
현대,2024.11,카운티,디젤,198
현대,2024.11,ST1,전기,173
현대,2024.11,더 뉴 아반떼 N,가솔린,169
현대,2024.11,쏠라티,디젤,121
현대,2024.11,넥쏘,전기,111
현대,2024.11,아이오닉 5 N,전기,94
현대,2024.11,카운티 일렉트릭,전기,35
현대,2024.12,디 올 뉴 그랜저,,
현대,2024.12,쏘나타 디 엣지,,
현대,2024.12,더 뉴 투싼,,
현대,2024.12,더 뉴 아반떼,,
현대,2024.12,디 올 뉴 싼타페,,
현대,2024.12,포터2,,
현대,2024.12,스타리아,,
현대,2024.12,디 올 뉴 코나,,
현대,2024.12,팰리세이드,,
현대,2024.12,버스/트럭 (현대),,
현대,2024.12,더 뉴 캐스퍼,,
현대,2024.12,더 뉴 아이오닉 5,,
현대,2024.12,캐스퍼 일렉트릭,,
현대,2024.12,베뉴,,
현대,2024.12,포터2 일렉트릭,,
현대,2024.12,아이오닉 6,,
현대,2024.12,더 뉴 아반떼 N,,
현대,2024.12,디 올 뉴 코나 일렉트릭,,
현대,2024.12,ST1,,
현대,2024.12,넥쏘,,
현대,2024.12,아이오닉 5 N,,
기아,2023.01,카니발,가솔린,"2,859"
기아,2023.01,카니발,디젤,"4,045"
기아,2023.01,스포티지,가솔린,"2,667"
기아,2023.01,스포티지,디젤,325
기아,2023.01,스포티지,LPG,480
기아,2023.01,스포티지,하이브리드,"2,020"
기아,2023.01,쏘렌토,가솔린,"1,163"
기아,2023.01,쏘렌토,디젤,614
기아,2023.01,쏘렌토,하이브리드,"2,834"
기아,2023.01,봉고 3,디젤,"3,626"
기아,2023.01,레이,가솔린,"3,585"
기아,2023.01,K8,가솔린,"1,205"
기아,2023.01,K8,LPG,263
기아,2023.01,K8,하이브리드,"1,983"
기아,2023.01,셀토스,가솔린,"3,366"
기아,2023.01,K5,가솔린,"1,400"
기아,2023.01,K5,LPG,359
기아,2023.01,K5,하이브리드,801
기아,2023.01,모닝,가솔린,"1,813"
기아,2023.01,니로,하이브리드,"1,268"
기아,2023.01,K3,가솔린,950
기아,2023.01,모하비,디젤,482
기아,2023.01,K9,가솔린,431
기아,2023.01,스팅어,가솔린,113
기아,2023.01,버스 (기아),,
기아,2023.01,봉고 3 EV,전기,29
기아,2023.01,니로 EV,전기,1
기아,2023.02,카니발,가솔린,"2,882"
기아,2023.02,카니발,디젤,"3,157"
기아,2023.02,스포티지,가솔린,"2,195"
기아,2023.02,스포티지,디젤,279
기아,2023.02,스포티지,LPG,388
기아,2023.02,스포티지,하이브리드,"2,827"
기아,2023.02,셀토스,가솔린,"5,552"
기아,2023.02,봉고 3 EV,전기,"5,025"
기아,2023.02,쏘렌토,가솔린,"1,456"
기아,2023.02,쏘렌토,디젤,668
기아,2023.02,쏘렌토,하이브리드,"2,621"
기아,2023.02,레이,가솔린,"4,268"
기아,2023.02,K8,가솔린,"1,054"
기아,2023.02,K8,LPG,361
기아,2023.02,K8,하이브리드,"2,753"
기아,2023.02,봉고 3,디젤,"4,041"
기아,2023.02,K5,가솔린,"1,479"
기아,2023.02,K5,LPG,351
기아,2023.02,K5,하이브리드,823
기아,2023.02,모닝,가솔린,"2,049"
기아,2023.02,EV6,전기,"1,951"
기아,2023.02,니로,하이브리드,"1,170"
기아,2023.02,K3,가솔린,"1,024"
기아,2023.02,모하비,디젤,504
기아,2023.02,니로 EV,전기,418
기아,2023.02,K9,가솔린,301
기아,2023.02,니로 플러스,전기,292
기아,2023.02,스팅어,가솔린,120
기아,2023.03,쏘렌토,가솔린,"1,626"
기아,2023.03,쏘렌토,디젤,708
기아,2023.03,쏘렌토,하이브리드,"4,556"
기아,2023.03,카니발,가솔린,"3,842"
기아,2023.03,카니발,디젤,"3,031"
기아,2023.03,스포티지,가솔린,"2,720"
기아,2023.03,스포티지,디젤,460
기아,2023.03,스포티지,LPG,516
기아,2023.03,스포티지,하이브리드,"2,322"
기아,2023.03,봉고 3,디젤,"4,902"
기아,2023.03,K8,가솔린,"1,204"
기아,2023.03,K8,LPG,256
기아,2023.03,K8,하이브리드,"3,109"
기아,2023.03,레이,가솔린,"4,155"
기아,2023.03,셀토스,가솔린,"3,891"
기아,2023.03,K5,가솔린,"2,130"
기아,2023.03,K5,LPG,378
기아,2023.03,K5,하이브리드,913
기아,2023.03,EV6,전기,"3,009"
기아,2023.03,모닝,가솔린,"2,127"
기아,2023.03,봉고 3 EV,전기,"2,016"
기아,2023.03,니로,하이브리드,"1,482"
기아,2023.03,K3,가솔린,"1,197"
기아,2023.03,니로 EV,전기,737
기아,2023.03,모하비,디젤,710
기아,2023.03,니로 플러스,전기,460
기아,2023.03,K9,가솔린,432
기아,2023.03,스팅어,가솔린,143
기아,2023.04,쏘렌토,가솔린,"1,950"
기아,2023.04,쏘렌토,디젤,505
기아,2023.04,쏘렌토,하이브리드,"4,380"
기아,2023.04,카니발,가솔린,"3,544"
기아,2023.04,카니발,디젤,"2,937"
기아,2023.04,스포티지,가솔린,"2,324"
기아,2023.04,스포티지,디젤,363
기아,2023.04,스포티지,LPG,"1,057"
기아,2023.04,스포티지,하이브리드,"2,538"
기아,2023.04,봉고 3,디젤,"4,349"
기아,2023.04,레이,가솔린,"4,158"
기아,2023.04,셀토스,가솔린,"4,119"
기아,2023.04,K8,가솔린,"1,172"
기아,2023.04,K8,LPG,300
기아,2023.04,K8,하이브리드,"2,539"
기아,2023.04,K5,가솔린,"1,406"
기아,2023.04,K5,LPG,332
기아,2023.04,K5,하이브리드,"1,001"
기아,2023.04,EV6,전기,"2,694"
기아,2023.04,모닝,가솔린,"2,164"
기아,2023.04,니로,하이브리드,"1,391"
기아,2023.04,봉고 3 EV,전기,"1,137"
기아,2023.04,니로 EV,전기,729
기아,2023.04,K3,가솔린,670
기아,2023.04,모하비,디젤,483
기아,2023.04,니로 플러스,전기,475
기아,2023.04,K9,가솔린,422
기아,2023.04,버스 (기아),,
기아,2023.04,스팅어,가솔린,61
기아,2023.05,카니발,가솔린,"3,010"
기아,2023.05,카니발,디젤,"3,685"
기아,2023.05,쏘렌토,가솔린,"1,298"
기아,2023.05,쏘렌토,디젤,652
기아,2023.05,쏘렌토,하이브리드,"4,549"
기아,2023.05,스포티지,가솔린,"2,080"
기아,2023.05,스포티지,디젤,250
기아,2023.05,스포티지,LPG,902
기아,2023.05,스포티지,하이브리드,"2,953"
기아,2023.05,셀토스,가솔린,"4,792"
기아,2023.05,레이,가솔린,"4,576"
기아,2023.05,K8,가솔린,"1,355"
기아,2023.05,K8,LPG,290
기아,2023.05,K8,하이브리드,"2,842"
기아,2023.05,봉고 3,디젤,"4,194"
기아,2023.05,K5,가솔린,"1,726"
기아,2023.05,K5,LPG,412
기아,2023.05,K5,하이브리드,"1,028"
기아,2023.05,모닝,가솔린,"2,502"
기아,2023.05,EV6,전기,"1,894"
기아,2023.05,니로,하이브리드,"1,468"
기아,2023.05,봉고 3 EV,전기,"1,164"
기아,2023.05,K3,가솔린,975
기아,2023.05,니로 EV,전기,522
기아,2023.05,니로 플러스,전기,462
기아,2023.05,모하비,디젤,318
기아,2023.05,K9,가솔린,310
기아,2023.05,버스 (기아),,
기아,2023.05,스팅어,가솔린,45
기아,2023.06,쏘렌토,가솔린,"1,558"
기아,2023.06,쏘렌토,디젤,864
기아,2023.06,쏘렌토,하이브리드,"4,556"
기아,2023.06,스포티지,가솔린,"2,008"
기아,2023.06,스포티지,디젤,401
기아,2023.06,스포티지,LPG,639
기아,2023.06,스포티지,하이브리드,"3,370"
기아,2023.06,카니발,가솔린,"2,892"
기아,2023.06,카니발,디젤,"3,466"
기아,2023.06,셀토스,가솔린,"5,224"
기아,2023.06,K8,가솔린,"1,303"
기아,2023.06,K8,LPG,393
기아,2023.06,K8,하이브리드,"2,773"
기아,2023.06,레이,가솔린,"4,372"
기아,2023.06,봉고 3,디젤,"3,545"
기아,2023.06,K5,가솔린,"1,481"
기아,2023.06,K5,LPG,414
기아,2023.06,K5,하이브리드,"1,068"
기아,2023.06,모닝,가솔린,"2,245"
기아,2023.06,K3,가솔린,"1,540"
기아,2023.06,니로,하이브리드,"1,534"
기아,2023.06,EV6,전기,"1,379"
기아,2023.06,EV9,전기,"1,334"
기아,2023.06,봉고 3 EV,전기,"1,026"
기아,2023.06,모하비,디젤,510
기아,2023.06,니로 EV,전기,458
기아,2023.06,K9,가솔린,366
기아,2023.06,니로 플러스,전기,298
기아,2023.06,버스 (기아),,
기아,2023.06,스팅어,가솔린,1
기아,2023.07,스포티지,가솔린,"2,735"
기아,2023.07,스포티지,디젤,289
기아,2023.07,스포티지,LPG,737
기아,2023.07,스포티지,하이브리드,"2,864"
기아,2023.07,카니발,가솔린,"2,954"
기아,2023.07,카니발,디젤,"3,155"
기아,2023.07,쏘렌토,가솔린,"1,166"
기아,2023.07,쏘렌토,디젤,471
기아,2023.07,쏘렌토,하이브리드,"4,041"
기아,2023.07,셀토스,가솔린,"4,770"
기아,2023.07,레이,가솔린,"4,285"
기아,2023.07,봉고 3,디젤,"4,171"
기아,2023.07,K8,가솔린,894
기아,2023.07,K8,LPG,269
기아,2023.07,K8,하이브리드,"2,350"
기아,2023.07,K5,가솔린,"1,131"
기아,2023.07,K5,LPG,317
기아,2023.07,K5,하이브리드,798
기아,2023.07,모닝,가솔린,"2,033"
기아,2023.07,봉고 3 EV,전기,"1,577"
기아,2023.07,EV6,전기,"1,398"
기아,2023.07,니로,하이브리드,"1,370"
기아,2023.07,EV9,전기,"1,251"
기아,2023.07,K3,가솔린,976
기아,2023.07,모하비,디젤,459
기아,2023.07,K9,가솔린,372
기아,2023.07,니로 플러스,전기,303
기아,2023.07,니로 EV,전기,244
기아,2023.08,쏘렌토,가솔린,"2,177"
기아,2023.08,쏘렌토,디젤,316
기아,2023.08,쏘렌토,하이브리드,"4,683"
기아,2023.08,스포티지,가솔린,"2,215"
기아,2023.08,스포티지,디젤,308
기아,2023.08,스포티지,LPG,467
기아,2023.08,스포티지,하이브리드,"2,220"
기아,2023.08,카니발,가솔린,"2,190"
기아,2023.08,카니발,디젤,"2,747"
기아,2023.08,레이,가솔린,"4,402"
기아,2023.08,셀토스,가솔린,"3,512"
기아,2023.08,봉고 3,디젤,"3,391"
기아,2023.08,모닝,가솔린,"2,910"
기아,2023.08,K5,가솔린,"1,174"
기아,2023.08,K5,LPG,442
기아,2023.08,K5,하이브리드,997
기아,2023.08,K8,가솔린,544
기아,2023.08,K8,LPG,131
기아,2023.08,K8,하이브리드,"1,782"
기아,2023.08,니로,하이브리드,"1,302"
기아,2023.08,K3,가솔린,"1,123"
기아,2023.08,EV6,전기,948
기아,2023.08,봉고 3 EV,전기,610
기아,2023.08,EV9,전기,408
기아,2023.08,니로 EV,전기,392
기아,2023.08,모하비,디젤,379
기아,2023.08,K9,가솔린,347
기아,2023.08,니로 플러스,전기,115
기아,2023.09,쏘렌토,가솔린,"3,032"
기아,2023.09,쏘렌토,디젤,786
기아,2023.09,쏘렌토,하이브리드,"6,372"
기아,2023.09,스포티지,가솔린,"2,032"
기아,2023.09,스포티지,디젤,247
기아,2023.09,스포티지,LPG,759
기아,2023.09,스포티지,하이브리드,"2,364"
기아,2023.09,셀토스,가솔린,"4,399"
기아,2023.09,카니발,가솔린,"1,821"
기아,2023.09,카니발,디젤,"2,545"
기아,2023.09,봉고 3,디젤,"3,492"
기아,2023.09,봉고 3,LPG,569
기아,2023.09,레이,가솔린,"3,409"
기아,2023.09,K8,가솔린,677
기아,2023.09,K8,LPG,443
기아,2023.09,K8,하이브리드,"1,286"
기아,2023.09,K5,가솔린,"1,098"
기아,2023.09,K5,LPG,318
기아,2023.09,K5,하이브리드,864
기아,2023.09,모닝,가솔린,"1,892"
기아,2023.09,니로,하이브리드,"1,505"
기아,2023.09,EV9,전기,"1,163"
기아,2023.09,K3,가솔린,"1,036"
기아,2023.09,봉고 3 EV,전기,706
기아,2023.09,EV6,전기,601
기아,2023.09,모하비,디젤,317
기아,2023.09,K9,가솔린,232
기아,2023.09,니로 EV,전기,176
기아,2023.09,버스 (기아),,
기아,2023.09,니로 플러스,전기,103
기아,2023.09,레이 EV,전기,55
기아,2023.10,쏘렌토,가솔린,"2,156"
기아,2023.10,쏘렌토,디젤,835
기아,2023.10,쏘렌토,하이브리드,"5,786"
기아,2023.10,스포티지,가솔린,"1,546"
기아,2023.10,스포티지,디젤,248
기아,2023.10,스포티지,LPG,435
기아,2023.10,스포티지,하이브리드,"2,478"
기아,2023.10,봉고 3,디젤,"4,183"
기아,2023.10,카니발,가솔린,"1,590"
기아,2023.10,카니발,디젤,"2,343"
기아,2023.10,레이,가솔린,"3,524"
기아,2023.10,셀토스,가솔린,"3,008"
기아,2023.10,K5,가솔린,"1,099"
기아,2023.10,K5,LPG,379
기아,2023.10,K5,하이브리드,"1,114"
기아,2023.10,K8,가솔린,462
기아,2023.10,K8,LPG,540
기아,2023.10,K8,하이브리드,"1,246"
기아,2023.10,모닝,가솔린,"2,225"
